id,price,neighbourhood_cleansed,property_type,room_type,bedrooms,bathrooms,accommodates,latitude,longitude,review_scores_rating,availability_365,reviews_per_month,minimum_nights,maximum_nights,price_range
764210671825357415,160.05,Downtown/Civic Center,Entire rental unit,Entire home/apt,1,1,3,37.77669505327081,-122.41802372038364,4.69,0,0.99,2,70,150-199
31124937,49.0,Bayview,Private room in home,Private room,1,1,2,37.73852,-122.39773,4.71,0,5.6,1,28,0-49
864827377077886910,160.05,Downtown/Civic Center,Entire rental unit,Entire home/apt,1,1,2,37.77906,-122.42328,4.75,0,1.26,2,28,150-199
1073909602741787984,160.05,Mission,Private room in rental unit,Private room,1,1,2,37.764557867298144,-122.41910584050711,4.75,0,1.26,30,365,150-199
791302059565306954,140.0,Inner Richmond,Entire guest suite,Entire home/apt,0,1,4,37.78547284489863,-122.47853635942832,4.9,0,4.13,3,28,100-149
1665516,196.0,Outer Richmond,Entire guest suite,Entire home/apt,1,1,2,37.77878,-122.48282,4.91,0,2.63,3,29,150-199
815561340398335999,73.0,Ocean View,Private room in home,Private room,1,1,2,37.7197,-122.4633,4.94,0,4.72,1,1125,50-99
40619776,105.0,Mission,Private room in home,Private room,1,1,2,37.75886,-122.40831,4.92,0,2.31,2,1125,100-149
974743084323474136,160.05,Financial District,Room in hotel,Private room,1,1,4,37.7931179,-122.4031075,4.75,119,1.26,1,28,150-199
48640926,79.0,Outer Sunset,Private room in rental unit,Private room,1,1,2,37.7647,-122.47853,4.93,0,2.52,4,365,50-99
53276646,96.0,South of Market,Private room in townhouse,Private room,1,1,2,37.78426,-122.39557,4.96,0,4.43,1,60,50-99
28935882,65.0,Outer Sunset,Private room in home,Private room,1,1,2,37.74983,-122.47621,4.9,0,6.65,1,27,50-99
3716504,89.0,Mission,Private room in rental unit,Private room,1,1,2,37.749,-122.42244,4.93,0,1.55,5,30,50-99
51473651,65.0,Outer Sunset,Private room in home,Private room,1,1,1,37.74619,-122.50609,4.96,0,6.18,2,28,50-99
52341302,74.0,Outer Sunset,Private room in home,Private room,1,1,2,37.75307,-122.4953,4.93,0,6.98,1,365,50-99
41979414,110.0,Inner Sunset,Private room in guest suite,Private room,1,1,2,37.760853,-122.463737,4.97,0,6.03,2,30,100-149
23453808,82.0,Inner Richmond,Private room in home,Private room,1,1,4,37.77459,-122.46735,4.8,0,1.9,2,29,50-99
847225207038123972,325.0,Presidio Heights,Entire rental unit,Entire home/apt,1,1,2,37.78972939206987,-122.44954937421711,5.0,0,2.34,2,10,300-349
28932960,49.0,Outer Sunset,Private room in home,Private room,1,1,3,37.7574,-122.50014,4.86,0,5.09,1,27,0-49
40116682,179.0,Chinatown,Private room in condo,Private room,1,1,4,37.7936,-122.4075,4.94,0,3.98,1,1125,150-199
47049897,88.0,Outer Sunset,Private room in guest suite,Private room,1,1,2,37.75846,-122.47699,4.82,0,1.74,2,29,50-99
8352275,124.0,Seacliff,Private room in home,Private room,1,1,2,37.78006,-122.50905,4.94,0,7.27,1,1125,100-149
38158914,68.0,Ocean View,Private room in home,Private room,1,1,2,37.71228,-122.46666,4.46,0,1.77,1,7,50-99
36078299,49.0,Visitacion Valley,Private room in home,Private room,1,1,2,37.71391,-122.41028,4.91,0,3.93,2,29,0-49
745899627629607523,360.0,South of Market,Entire rental unit,Entire home/apt,2,2,3,37.77462,-122.39221,4.93,0,1.27,1,21,350-399
36079270,57.0,Visitacion Valley,Private room in home,Private room,1,1,4,37.71342,-122.41028,4.92,0,3.85,2,29,50-99
8152867,89.0,Outer Richmond,Private room in home,Private room,1,1,1,37.77681,-122.481,4.67,0,1.46,2,29,50-99
47065418,162.0,Castro/Upper Market,Private room in home,Private room,2,1,4,37.76173,-122.43102,4.72,0,6.63,2,365,150-199
8167459,132.0,Outer Richmond,Entire guest suite,Entire home/apt,1,1,2,37.77614,-122.50391,4.92,0,5.07,2,14,100-149
46505086,129.0,Outer Richmond,Entire home,Entire home/apt,1,1,2,37.7808,-122.50004,4.64,0,6.34,1,365,100-149
769468698194326215,171.0,Outer Richmond,Entire rental unit,Entire home/apt,1,1,3,37.7746001,-122.4964541,5.0,0,2.31,2,28,150-199
33644460,63.0,Outer Sunset,Private room in home,Private room,1,1,3,37.74906,-122.47838,4.86,0,7.35,1,27,50-99
29557,200.0,Outer Richmond,Entire rental unit,Entire home/apt,1,1,4,37.77885,-122.50534,4.97,0,0.78,2,30,150-199
49634091,108.0,Marina,Room in aparthotel,Entire home/apt,1,1,2,37.799881,-122.435287,4.72,0,23.78,1,28,100-149
34646493,68.0,Ocean View,Private room in home,Private room,1,1,2,37.71225,-122.46734,4.88,0,1.27,1,7,50-99
23217998,96.0,Castro/Upper Market,Private room,Private room,1,1,2,37.76078,-122.43386,4.9,0,1.79,1,21,50-99
765484874008423902,50.0,Outer Sunset,Private room in home,Private room,1,1,2,37.75763,-122.50499,4.03,0,3.74,1,365,0-49
39727845,139.0,South of Market,Entire serviced apartment,Entire home/apt,9,3,2,37.77968,-122.39698,4.9,0,0.97,3,29,100-149
41568943,69.0,Outer Mission,Private room in home,Private room,1,1,2,37.71482,-122.44424,4.75,0,0.62,1,29,50-99
8739,122.0,Mission,Private room in condo,Private room,1,1,3,37.7603,-122.42197,4.92,0,4.57,1,26,100-149
49634404,195.0,Marina,Room in aparthotel,Entire home/apt,1,1,4,37.799881,-122.435287,4.89,0,0.8,1,28,150-199
788704044559528740,124.0,Outer Richmond,Entire guest suite,Entire home/apt,1,1,2,37.77799,-122.4829,4.89,0,10.98,2,30,100-149
874161986312577812,125.0,Marina,Room in hotel,Private room,1,1,2,37.79885839029683,-122.4448069269328,4.6,0,1.37,1,365,100-149
3719923,90.0,Noe Valley,Private room in rental unit,Private room,1,1,2,37.74348,-122.4261,4.89,0,0.6,3,150,50-99
6648062,110.0,Bernal Heights,Private room in home,Private room,1,1,2,37.74267,-122.40745,4.75,0,0.56,3,365,100-149
45843730,203.0,Bernal Heights,Entire home,Entire home/apt,2,1,5,37.74754,-122.41128,4.92,0,4.17,2,90,200-249
15849484,106.0,Outer Richmond,Entire home,Entire home/apt,1,1,2,37.77479,-122.4808,4.81,0,1.69,2,90,100-149
638519751253867536,353.0,Outer Richmond,Entire home,Entire home/apt,3,2,8,37.774807,-122.501801,4.87,0,3.16,2,28,350-399
841631160929179971,106.0,Bernal Heights,Entire rental unit,Entire home/apt,1,1,2,37.74124,-122.41455,4.98,0,4.88,2,28,100-149
34901719,325.0,Marina,Entire guest suite,Entire home/apt,1,1,4,37.80589,-122.43536,4.97,0,3.57,1,28,300-349
621071033093123904,136.0,Parkside,Entire home,Entire home/apt,2,1,4,37.74193,-122.49013,4.81,0,4.36,2,28,100-149
44280619,170.0,Inner Richmond,Entire rental unit,Entire home/apt,0,1,2,37.77864,-122.47739,4.94,0,4.54,2,9,150-199
49061200,122.0,Pacific Heights,Entire rental unit,Entire home/apt,1,1,3,37.79543,-122.42691,5.0,0,0.17,30,1125,100-149
11531859,80.0,Parkside,Private room in home,Private room,1,1,2,37.74119,-122.49241,4.82,0,1.76,3,28,50-99
24498877,346.0,Marina,Entire rental unit,Entire home/apt,2,2,6,37.80192,-122.42757,4.95,0,1.85,3,60,300-349
49634141,124.0,Marina,Room in aparthotel,Entire home/apt,1,1,2,37.799881,-122.435287,4.79,0,23.29,1,28,100-149
49634228,132.0,Marina,Room in aparthotel,Entire home/apt,1,1,4,37.799881,-122.435287,4.78,0,17.07,1,28,100-149
53894662,85.0,South of Market,Private room in home,Private room,1,1,2,37.77777,-122.41031,4.96,0,3.63,1,28,50-99
53921709,86.0,South of Market,Private room in home,Private room,1,1,2,37.77468,-122.40902,4.95,0,3.79,1,28,50-99
778939654117848518,110.0,Inner Sunset,Entire guest suite,Entire home/apt,1,1,2,37.76167,-122.47198,4.83,0,5.4,2,27,100-149
36315852,175.0,Outer Richmond,Entire guest suite,Entire home/apt,1,1,3,37.77623,-122.50623,4.95,0,1.77,3,24,150-199
49634202,150.0,Marina,Room in aparthotel,Entire home/apt,1,1,4,37.799881,-122.435287,4.83,0,3.48,1,28,100-149
23150717,185.0,Castro/Upper Market,Entire rental unit,Entire home/apt,1,1,2,37.76249,-122.42926,4.97,0,2.98,2,29,150-199
12089785,215.0,Inner Richmond,Entire guest suite,Entire home/apt,0,1,4,37.7867,-122.46392,4.84,0,0.57,2,28,200-249
51106622,207.0,Mission,Entire guest suite,Entire home/apt,0,1,2,37.75821,-122.41447,4.99,0,2.97,2,1125,200-249
49634378,180.0,Marina,Room in aparthotel,Entire home/apt,2,1,4,37.799881,-122.435287,4.82,0,2.73,1,28,150-199
34656516,174.0,Visitacion Valley,Entire guest suite,Entire home/apt,2,1,4,37.71992,-122.40264,4.95,0,6.3,1,30,150-199
29305555,130.0,Bernal Heights,Entire guest suite,Entire home/apt,1,1,2,37.74125,-122.41448,4.98,0,4.07,3,30,100-149
51581993,112.0,Glen Park,Entire guest suite,Entire home/apt,1,1,2,37.73423,-122.43098,4.96,0,3.71,2,60,100-149
670893036169393623,80.0,Inner Sunset,Private room in bed and breakfast,Private room,1,1,4,37.76133,-122.4766,4.88,0,1.61,1,1125,50-99
972016507963494635,137.0,Outer Sunset,Entire guesthouse,Entire home/apt,0,1,2,37.759492463407696,-122.50367272240024,4.96,0,7.37,1,365,100-149
52148168,195.0,Bernal Heights,Entire guest suite,Entire home/apt,1,1,2,37.74001,-122.42001,4.98,0,2.12,3,1125,150-199
37468410,120.0,Noe Valley,Entire home,Entire home/apt,1,1,2,37.7511,-122.43198,4.69,0,2.91,2,28,100-149
45003134,112.0,Outer Sunset,Entire guest suite,Entire home/apt,1,1,2,37.75609,-122.49518,4.93,0,5.95,1,14,100-149
577810610514169260,118.0,Inner Sunset,Entire guest suite,Entire home/apt,1,1,2,37.76344,-122.47519,4.97,0,7.95,1,365,100-149
3112427,150.0,Outer Sunset,Entire rental unit,Entire home/apt,0,1,2,37.75723,-122.50596,4.88,0,3.07,2,1125,100-149
1421774,108.0,Castro/Upper Market,Entire guest suite,Entire home/apt,1,1,2,37.76669,-122.43626,4.87,0,5.66,3,1125,100-149
4663060,132.0,Noe Valley,Entire guest suite,Entire home/apt,1,1,2,37.74551,-122.43283,4.78,0,4.45,1,29,100-149
600141797225938634,98.0,Outer Sunset,Entire guest suite,Entire home/apt,0,1,2,37.75499,-122.50457,4.96,0,4.91,2,28,50-99
29612313,215.0,Ocean View,Private room in home,Private room,1,1,2,37.72284,-122.47057,4.94,0,0.79,3,10,200-249
25058405,55.0,Visitacion Valley,Entire guesthouse,Entire home/apt,1,1,1,37.71693,-122.40202,4.97,0,2.22,1,29,50-99
52918103,375.0,North Beach,Entire condo,Entire home/apt,3,3,5,37.80091,-122.4057,4.2,0,0.38,30,93,350-399
11437442,81.0,South of Market,Private room in home,Private room,1,1,2,37.77773,-122.41033,4.89,0,4.61,1,10,50-99
52924955,107.0,Outer Sunset,Entire guest suite,Entire home/apt,1,1,3,37.75819,-122.49494,4.8,0,6.92,1,28,100-149
32389762,114.0,Outer Sunset,Entire guest suite,Entire home/apt,1,1,2,37.74878,-122.50101,4.95,0,11.52,1,25,100-149
208831,161.0,Russian Hill,Entire guest suite,Entire home/apt,1,1,2,37.80121,-122.41339,4.81,0,4.04,3,21,150-199
1752371,155.0,Bernal Heights,Entire guest suite,Entire home/apt,1,1,2,37.74043,-122.41299,4.94,0,4.31,2,20,150-199
53904925,235.0,Noe Valley,Entire guest suite,Entire home/apt,1,1,2,37.74889,-122.44026,4.99,0,5.88,1,21,200-249
51524836,116.0,Outer Sunset,Entire guest suite,Entire home/apt,0,1,3,37.75708,-122.50444,4.97,0,4.51,2,28,100-149
77175,125.0,Glen Park,Entire home,Entire home/apt,1,1,2,37.73711,-122.43525,4.89,0,2.48,3,30,100-149
41296966,115.0,Excelsior,Entire guest suite,Entire home/apt,1,1,3,37.72258,-122.43453,4.93,0,4.97,2,365,100-149
724897778179485553,123.0,Mission,Entire guest suite,Entire home/apt,1,1,2,37.75673,-122.41835,4.88,0,5.11,1,1125,100-149
25058920,59.0,Visitacion Valley,Entire rental unit,Entire home/apt,1,1,2,37.71728,-122.40322,4.86,0,2.8,1,29,50-99
796371660559144897,399.0,Outer Richmond,Entire home,Entire home/apt,3,3,7,37.78296422226354,-122.47899424750648,4.71,0,2.11,3,365,350-399
18602265,130.0,Outer Sunset,Entire guest suite,Entire home/apt,0,1,4,37.75936508178711,-122.4994888305664,4.96,0,5.78,2,27,100-149
50379502,170.0,Outer Sunset,Entire guest suite,Entire home/apt,1,1,4,37.74551,-122.50493,4.96,0,4.52,2,29,150-199
917270940755086759,152.0,Outer Sunset,Entire guest suite,Entire home/apt,1,1,4,37.748327286124734,-122.5052695238743,4.9,0,4.94,2,21,150-199
973534150410939850,76.0,Excelsior,Entire home,Entire home/apt,1,1,4,37.73061,-122.42914,4.78,0,3.09,1,365,50-99
54106100,99.0,Parkside,Entire rental unit,Entire home/apt,1,1,2,37.73887,-122.50299,4.93,0,4.93,2,10,50-99
8207665,271.0,Outer Richmond,Entire rental unit,Entire home/apt,2,1,6,37.77681,-122.481,4.7,0,2.14,1,30,250-299
945911625022708971,140.0,Parkside,Entire guest suite,Entire home/apt,1,1,3,37.744497150785485,-122.49023807212384,4.95,0,7.53,1,25,100-149
23568246,158.0,Noe Valley,Entire guest suite,Entire home/apt,1,1,2,37.74214,-122.43163,4.93,0,3.05,2,28,150-199
610224880185208698,135.0,Ocean View,Private room in home,Private room,2,1,6,37.71742,-122.45737,4.7,0,1.36,2,90,100-149
727866,154.0,Parkside,Entire guest suite,Entire home/apt,1,1,2,37.74439181142324,-122.50586099104424,4.91,0,4.56,1,14,150-199
950122994801246722,228.0,Mission,Entire rental unit,Entire home/apt,1,1,2,37.75458120892608,-122.42280437594432,4.8,0,1.94,2,365,200-249
30042211,160.0,Potrero Hill,Entire guest suite,Entire home/apt,1,1,4,37.75681,-122.40064,4.79,0,7.08,1,10,150-199
13845578,162.0,Visitacion Valley,Entire guest suite,Entire home/apt,1,1,2,37.71907,-122.40276,4.93,0,8.87,1,3,150-199
653568437026696256,196.0,Haight Ashbury,Entire home,Entire home/apt,0,1,2,37.7675,-122.44597,4.99,0,4.98,2,365,150-199
899193535062117600,388.0,Nob Hill,Entire rental unit,Entire home/apt,3,1,5,37.793159522528136,-122.41053257248656,4.77,0,2.8,3,365,350-399
7180020,315.0,South of Market,Entire loft,Entire home/apt,1,1,2,37.77874,-122.40215,4.99,0,3.33,3,28,300-349
719431,62.0,West of Twin Peaks,Entire guest suite,Entire home/apt,1,1,2,37.73993,-122.4686,4.84,0,3.54,2,26,50-99
1759087,189.0,Potrero Hill,Entire guest suite,Entire home/apt,1,1,2,37.76321,-122.39799,4.8,0,2.17,2,1125,150-199
32088425,109.0,Excelsior,Entire guest suite,Entire home/apt,1,1,5,37.72358,-122.4176,4.68,0,2.64,1,30,100-149
29059676,141.0,Mission,Entire guest suite,Entire home/apt,1,1,4,37.7555,-122.41128,4.98,0,1.29,2,1125,100-149
754524179498519547,125.0,Parkside,Entire guest suite,Entire home/apt,2,1,4,37.74008,-122.48094,4.92,0,4.62,2,28,100-149
21307662,169.0,Outer Sunset,Entire rental unit,Entire home/apt,1,1,4,37.76432,-122.48151,4.92,0,4.98,1,28,150-199
1855096,265.0,Potrero Hill,Entire rental unit,Entire home/apt,1,1,4,37.76391,-122.3934,4.98,0,3.86,2,28,250-299
732069336454641819,170.0,Excelsior,Entire home,Entire home/apt,2,1,5,37.72667,-122.42515,4.64,0,3.4,1,1125,150-199
31759412,171.0,Parkside,Entire home,Entire home/apt,2,1,5,37.739280756453006,-122.47920183337186,4.96,0,3.41,3,29,150-199
2592518,271.0,South of Market,Entire home,Entire home/apt,2,1,5,37.77638,-122.40748,4.9,0,2.97,3,21,250-299
53175347,207.0,Mission,Entire guest suite,Entire home/apt,1,1,2,37.7523089181904,-122.41096001067116,5.0,0,1.23,2,29,200-249
741152185409588279,38.0,Marina,Shared room in hostel,Shared room,1,1,1,37.8009199,-122.4258129,4.73,0,1.9,1,14,0-49
38359440,231.0,Bayview,Entire home,Entire home/apt,3,2,6,37.72126,-122.3987,4.97,0,2.0,2,1125,200-249
13332858,107.0,Potrero Hill,Entire condo,Entire home/apt,1,1,2,37.76427,-122.39312,4.81,0,0.71,30,1125,100-149
892104253415593502,140.0,Potrero Hill,Entire rental unit,Entire home/apt,1,1,2,37.75552051971504,-122.40163441904906,4.74,0,3.91,1,28,100-149
652613573590059027,362.0,Potrero Hill,Entire rental unit,Entire home/apt,2,2,4,37.76266,-122.39335,4.85,0,4.25,30,730,350-399
50361081,150.0,Bernal Heights,Entire guest suite,Entire home/apt,1,1,4,37.74732,-122.4182,4.93,0,2.19,2,365,100-149
51386434,137.0,Outer Sunset,Entire guest suite,Entire home/apt,1,1,3,37.76315,-122.47813,4.73,0,3.07,3,1125,100-149
29373,190.0,Bernal Heights,Entire home,Entire home/apt,2,2,4,37.73871,-122.41167,4.93,0,0.19,4,28,150-199
41962430,147.0,Inner Sunset,Entire guest suite,Entire home/apt,1,1,2,37.75325,-122.47251,4.93,0,2.91,1,270,100-149
14990478,99.0,Outer Mission,Entire cottage,Entire home/apt,1,1,2,37.72912,-122.44475,4.92,0,7.27,1,1125,50-99
43349769,130.0,Parkside,Entire guest suite,Entire home/apt,1,1,3,37.74006,-122.4925,4.91,0,2.14,1,1125,100-149
27491792,200.0,Excelsior,Entire rental unit,Entire home/apt,2,2,6,37.72344,-122.43174,4.85,0,2.76,2,30,150-199
710785998316311008,168.0,Haight Ashbury,Private room in home,Private room,1,1,2,37.77191,-122.44325,4.98,0,2.38,2,29,150-199
50904287,373.0,Bernal Heights,Entire home,Entire home/apt,3,2,9,37.74541,-122.4085,4.98,0,3.91,2,1125,350-399
26140890,120.0,Outer Sunset,Entire home,Entire home/apt,2,1,3,37.75237,-122.48005,4.82,0,1.6,1,21,100-149
669025316045840427,133.0,Outer Mission,Entire home,Entire home/apt,1,1,3,37.71653,-122.44396,4.93,0,6.52,1,1125,100-149
826063960462221493,265.0,Visitacion Valley,Entire rental unit,Entire home/apt,4,3,8,37.716221,-122.402887,4.97,0,6.74,1,28,250-299
29988443,115.0,West of Twin Peaks,Entire guest suite,Entire home/apt,2,1,4,37.72686,-122.46575,4.95,0,4.25,1,21,100-149
7715542,179.0,Russian Hill,Private room in guest suite,Private room,1,1,2,37.80244,-122.42402,4.75,0,5.07,1,1125,150-199
34937940,275.0,Potrero Hill,Entire guest suite,Entire home/apt,1,1,4,37.75764,-122.40038,4.85,0,4.1,1,30,250-299
6957662,190.0,Noe Valley,Entire rental unit,Entire home/apt,1,1,3,37.74955,-122.43591,4.82,0,1.59,5,28,150-199
31221757,200.0,Potrero Hill,Entire rental unit,Entire home/apt,1,1,2,37.75262451171875,-122.3939208984375,4.94,0,1.73,2,25,150-199
40739184,179.0,Mission,Entire rental unit,Entire home/apt,1,1,2,37.74879,-122.41039,4.97,0,0.73,5,366,150-199
35917405,149.0,Outer Sunset,Entire guest suite,Entire home/apt,2,2,6,37.7536,-122.47797,4.77,0,4.47,2,28,100-149
691498082577378997,195.0,Ocean View,Entire home,Entire home/apt,2,1,4,37.71379,-122.46881,4.64,0,5.21,1,30,150-199
866775404303929653,129.0,Outer Sunset,Entire home,Entire home/apt,1,1,2,37.76182985920268,-122.4808105423064,5.0,0,4.09,1,7,100-149
21620847,201.0,South of Market,Entire condo,Entire home/apt,2,1,4,37.775085,-122.407234,4.83,0,0.61,2,365,200-249
7764531,440.0,Castro/Upper Market,Entire rental unit,Entire home/apt,2,1,4,37.76679,-122.43315,4.98,0,1.53,2,30,400-449
4617719,107.0,Excelsior,Entire rental unit,Entire home/apt,2,1,6,37.73074,-122.40882,4.9,0,4.76,2,28,100-149
21187925,165.0,Bayview,Entire guest suite,Entire home/apt,1,1,3,37.73452,-122.39793,4.95,0,3.6,1,28,150-199
746447896366370582,131.0,Parkside,Entire guest suite,Entire home/apt,1,1,4,37.73756,-122.47821,4.9,0,3.84,1,29,100-149
50679278,135.0,Western Addition,Private room in rental unit,Private room,1,1,2,37.77864,-122.43146,4.86,0,5.56,1,29,100-149
987426769522282752,219.0,Bayview,Entire home,Entire home/apt,1,1,4,37.7294062209584,-122.3951073004698,5.0,0,2.19,2,90,200-249
648576015044455600,168.0,Downtown/Civic Center,Entire rental unit,Entire home/apt,0,1,4,37.78901,-122.40938,4.95,0,1.35,2,14,150-199
2538807,68.0,West of Twin Peaks,Entire guest suite,Entire home/apt,1,1,2,37.74193,-122.46531,4.81,0,3.67,2,26,50-99
751511653280346961,95.0,Western Addition,Private room in home,Private room,1,3,2,37.77213999457249,-122.43042077170412,4.81,0,5.59,1,28,50-99
945748,199.0,Presidio Heights,Entire condo,Entire home/apt,1,1,4,37.78421,-122.45896,4.81,0,2.61,2,30,150-199
966293247952927837,325.0,Mission,Entire home,Entire home/apt,3,1,6,37.75743,-122.42062,5.0,0,1.56,1,4,300-349
17139721,153.0,South of Market,Private room in serviced apartment,Private room,1,4,2,37.77628,-122.41507,4.3,0,1.5,1,180,150-199
942291644559374338,117.0,South of Market,Private room in rental unit,Private room,1,1,2,37.775896323099744,-122.41802414119353,5.0,0,3.32,1,10,100-149
49714479,161.0,Castro/Upper Market,Entire guesthouse,Entire home/apt,1,1,2,37.76626,-122.43643,4.89,0,9.21,1,5,150-199
794626,120.0,Excelsior,Entire rental unit,Entire home/apt,1,1,6,37.72882,-122.42539,4.63,0,2.56,2,26,100-149
662275999496096664,57.0,Downtown/Civic Center,Private room in rental unit,Private room,1,1,2,37.7889,-122.41539,4.4,0,4.27,1,28,50-99
44323323,130.0,Outer Sunset,Entire guest suite,Entire home/apt,2,1,5,37.75216,-122.4841,4.84,0,3.52,2,28,100-149
52009897,96.0,Western Addition,Private room in home,Private room,1,1,2,37.78069,-122.43029,4.85,0,4.42,1,1125,50-99
51548853,300.0,Excelsior,Entire home,Entire home/apt,3,2,6,37.72658,-122.41147,4.88,0,2.17,2,1125,250-299
561489475078914207,108.0,Chinatown,Room in hotel,Private room,1,1,2,37.797432,-122.407883,4.64,0,34.69,1,21,100-149
617486252339953334,45.0,Inner Richmond,Private room in home,Private room,1,1,1,37.77781,-122.45916,4.62,0,2.8,1,28,0-49
868832029138928411,411.0,Russian Hill,Entire rental unit,Entire home/apt,3,1,6,37.79844767767726,-122.40860619050504,4.8,0,1.63,2,29,400-449
52315138,75.0,Western Addition,Private room in rental unit,Private room,1,1,2,37.771526722872416,-122.42915269405984,4.8,0,3.73,1,365,50-99
542227488951726370,119.0,Ocean View,Entire home,Entire home/apt,1,1,6,37.71452,-122.46469,4.91,0,3.89,2,14,100-149
7220035,169.0,Nob Hill,Entire guest suite,Entire home/apt,1,1,2,37.79437,-122.41736,4.74,0,1.88,3,14,150-199
4269254,142.0,Western Addition,Entire guest suite,Entire home/apt,1,1,2,37.78355,-122.43062,4.92,0,4.45,3,29,100-149
17157954,232.0,Bernal Heights,Entire rental unit,Entire home/apt,2,1,4,37.74694039795461,-122.40795547586434,4.79,0,1.29,2,365,200-249
7930685,360.0,Nob Hill,Entire townhouse,Entire home/apt,2,1,4,37.79499,-122.41298,4.88,0,0.67,30,1125,350-399
859336,67.0,Castro/Upper Market,Private room in rental unit,Private room,1,1,2,37.76728,-122.43866,4.83,0,3.56,1,14,50-99
33667375,140.0,Castro/Upper Market,Private room in home,Private room,1,1,2,37.76183,-122.44209,4.99,0,9.19,1,29,100-149
3124541,147.0,Castro/Upper Market,Private room in condo,Private room,1,1,2,37.76448,-122.44312,4.94,0,4.18,2,28,100-149
1774026,370.0,Castro/Upper Market,Entire rental unit,Entire home/apt,4,2,7,37.75759,-122.42569,4.72,0,1.25,3,1125,350-399
37864340,121.0,Excelsior,Entire guest suite,Entire home/apt,2,1,5,37.71797,-122.43917,4.91,0,6.16,1,29,100-149
961053597242871844,114.0,Outer Mission,Entire guest suite,Entire home/apt,2,1,4,37.72003,-122.44238,4.95,0,3.37,1,60,100-149
50471530,375.0,Glen Park,Entire home,Entire home/apt,4,2,7,37.74107,-122.4318,4.76,0,2.97,2,1125,350-399
808919,140.0,Western Addition,Private room in condo,Private room,1,2,2,37.77819,-122.43721,4.94,0,1.47,3,360,100-149
35642179,105.0,Financial District,Room in boutique hotel,Hotel room,1,1,2,37.79035,-122.40619,4.26,0,21.0,1,27,100-149
29924753,128.0,Outer Mission,Entire home,Entire home/apt,1,1,5,37.71586,-122.44468,4.89,0,2.22,1,1125,100-149
722717123480021288,166.0,Western Addition,Entire guest suite,Entire home/apt,0,1,2,37.78596,-122.43052,4.96,0,6.74,2,28,150-199
792284781340811036,334.0,Bernal Heights,Entire home,Entire home/apt,3,2,8,37.7472,-122.41836,5.0,0,2.45,2,31,300-349
710775262431784108,257.0,Haight Ashbury,Private room in home,Private room,2,1,4,37.77056,-122.44134,4.98,0,2.67,2,29,250-299
684234806697030831,135.0,Mission,Private room in condo,Private room,1,1,2,37.77063,-122.42307,4.88,0,1.77,1,29,100-149
620931035279211772,128.0,Outer Mission,Entire home,Entire home/apt,2,1,5,37.72466,-122.44111,4.57,0,4.43,1,28,100-149
847042204259883091,71.0,Western Addition,Private room in condo,Private room,1,2,2,37.76998,-122.429,4.85,0,9.35,1,27,50-99
52114387,71.0,Western Addition,Private room in rental unit,Private room,1,1,2,37.77096935483952,-122.43099678757802,4.81,0,4.62,1,25,50-99
871991984418515071,96.0,Outer Mission,Entire rental unit,Entire home/apt,2,1,4,37.71366347668395,-122.44441203532573,4.7,0,2.43,2,28,50-99
20195883,280.0,Inner Richmond,Entire guest suite,Entire home/apt,1,1,4,37.779643493524446,-122.45465123119868,4.94,0,1.79,2,29,250-299
790552391998031627,57.0,Western Addition,Private room in townhouse,Private room,1,1,2,37.7897387978991,-122.42328389743616,4.9,0,3.58,1,365,50-99
32945670,145.0,South of Market,Entire condo,Entire home/apt,2,1,4,37.77945,-122.40117,4.4,0,0.08,30,365,100-149
42366245,179.0,Outer Mission,Entire home,Entire home/apt,3,2,7,37.71522,-122.44366,4.94,0,2.81,1,27,150-199
11191951,175.0,Haight Ashbury,Entire guest suite,Entire home/apt,1,1,2,37.76529,-122.44437,4.99,0,5.61,2,21,150-199
8653346,285.0,Western Addition,Entire condo,Entire home/apt,1,1,2,37.77159,-122.43103,4.9,0,0.38,4,10,250-299
17979286,160.0,West of Twin Peaks,Entire guest suite,Entire home/apt,1,1,3,37.73333,-122.45911,4.94,0,3.1,2,60,150-199
25356099,112.0,Crocker Amazon,Entire guest suite,Entire home/apt,3,2,8,37.7113,-122.44475,4.88,0,3.05,2,28,100-149
16779057,60.0,Parkside,Entire guest suite,Entire home/apt,1,1,2,37.74455,-122.48995,4.86,0,0.16,30,90,50-99
821667684346708695,88.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.77439433155615,-122.42219767449131,3.92,0,0.94,1,1125,50-99
51312294,265.0,Inner Richmond,Entire guest suite,Entire home/apt,2,1,4,37.77871,-122.45766,4.86,0,3.82,2,25,250-299
35642877,108.0,Chinatown,Room in boutique hotel,Hotel room,1,1,2,37.79206,-122.40663,4.42,0,4.31,1,27,100-149
32135550,326.0,Western Addition,Entire guest suite,Entire home/apt,2,1,4,37.78634,-122.42931,4.85,0,2.91,2,29,300-349
877145841215544868,351.0,Parkside,Entire home,Entire home/apt,3,1,8,37.73938335963256,-122.49040644182992,5.0,0,2.86,2,28,350-399
569417447378815260,133.0,Chinatown,Room in hotel,Private room,1,1,4,37.797432,-122.407883,4.65,0,26.09,1,21,100-149
42646014,250.0,Haight Ashbury,Entire condo,Entire home/apt,2,1,4,37.77317,-122.43805,4.73,0,1.77,2,120,200-249
